web-scraper-order,web-scraper-start-url,titulo,precio
1616521730-738,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=3,"RENTA DE DEPARTAMENTO EN CENTRAL PARK, 3 ESTACIONAMIENTOS, 2 BAÑOS, 2 RECÁMARAS","$29,000"
1616521628-286,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=5,LOFT AMUEBLADO EN RENTA EN CENTRO SUR,"$15,000"
1616521612-246,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,"DEPARTAMENTO EN RENTA EN REAL DE JURIQUILLA, AMUEBLADO","$17,500"
1616521744-806,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/departamento/for-rent/,RENTA DE DEPARTAMENTO EN ARCO DE PIEDRA,"$20,000"
1616521648-401,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,PentHouse en Renta en Milenio amueblado y servicios incluidos JF,"$27,000"
1616521696-599,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=2,Departamento en Centro Sur,"$17,000"
1616521634-320,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,Departamento en Renta a Estrenar en el Mirador Srm 21-1388,"$12,500"
1616521689-574,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamento en renta Juriquilla Querétaro,"$12,500"
1616521751-833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=6,"RENTO  DEPARTAMENTO EN CENTRAL PARK, QRO.","$18,000"
1616521605-223,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,RENTA DE DEPARTAMENTO EN JURIQUILLA TOWERS  DE 1 RECÁMARA KING WALKING CLÓSET,"$20,000"
1616521744-804,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=6,"Departamento en renta en Centro Sur, Qro.","$14,000"
1616521605-207,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,RENTA DE DEPARTAMENTO AMUEBLADO Y EQUIPADO EN JURIQUILLA TOWERS.,"$26,000"
1616521757-858,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento en renta en Juriquilla Querétaro con hermosa vista,"$20,000"
1616521782-984,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=4,"Departamento en Renta, en Centro Sur, Querétaro","$27,997"
1616521619-270,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA EN QUERETARO Milenio 3a. Sección,"$18,000"
1616521709-645,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=5,Renta departamento Querétaro,"$20,000"
1616521612-227,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=2,Departamento en Renta en El Mirador Queretaro,"$10,000"
1616521682-536,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,RENTA DEPARTAMENTO MILENIO III,"$16,500"
1616521702-617,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/departamento/for-rent/,Departamento en Puerta Real,"$9,500"
1616521655-431,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=1,Rento departamento amueblado en central park. Qro,"$21,500"
1616521641-349,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,JURIQUILLA DEPA AMUEBLADO DE 1 RECAMARA EN EDIFICIO CON ALBERCA CANCHAS GYM SPA,"$18,500"
1616521757-851,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=2,LUXURY CUMBRES DEL LAGO,"$30,000"
1616521593-162,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=1,Departamento en renta Centro Sur 2 habitaciones AVH,"$14,000"
1616521641-367,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=5,"Departamento nuevo 2 recámaras, 6to. piso con vista a Centro Sur y estadio Corre","$19,000"
1616521612-242,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,DEPARTAMENTO EN RENTA CERCA DE RESIDENCIAL EL REFUGIO,"$11,000"
1616521716-684,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"DEPARTAMENTO EN RENTA AMUEBLADO, WISE LIVING","$17,900"
1616521737-767,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=1,Departamento en Renta Queretaro Juriquilla Cumbres del Lago,"$21,500"
1616521599-173,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento a estrenar sin amueblar en Fray Junipero Serra! GOC 20-2345,"$22,000"
1616521770-924,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento en Renta. Juriquilla. FVR,"$14,500"
1616521788-1015,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento a estrenar en Fray Junipero Serra de 2 dormitorios! RAHH,"$22,000"
1616521764-905,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA EN TORRES MARBELLA QUERÉTARO,"$18,000"
1616521730-755,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,"EN RENTA! PENTHOUSE DENTRO DE HÖME COTO CLUB, MILENIO III.","$23,000"
1616521696-591,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=1,"SE RENTA DEPA EN CUMBRES DE LAGO JURIQUILLA, QUERÉTARO","$18,000"
1616521599-169,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,"Departamento en Renta, en Milenio 3a. Sección, Querétaro","$17,500"
1616521702-614,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Renta bonito Departamento con hermosa vista a estrenar en Anillo Vial JF,"$22,000"
1616521716-676,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,Departamento nuevo Renta en Milenio III,"$18,500"
1616521696-586,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=2,Departamento en renta amueblado juriquilla Queretaro a 5 minutos de Antea,"$21,000"
1616521593-157,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Departamento en El Campanario de 40 mts2 y 1 dormitorio! en renta RAHQRO 20-245,"$20,500"
1616521669-472,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Departamento exclusivo semiamueblado en El Campanario de 120 mts2! RAHQRO,"$29,000"
1616521663-440,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=2,"DEPARTAMENTO EN RENTA AMUEBLADO 25,000.00 EN CENTRO SUR, QUERÉTARO","$25,000"
1616521634-339,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,Milenio III SIN AMUEBLAR departamento de 3 recamaras y 146 mts2!,"$14,000"
1616521702-615,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/departamento/for-rent/,"DEPARTAMENTO EN RENTA EN COLINAS DEL CIMATARIO. (Tipo Dúplex, Con Entrada Independien...","$10,000"
1616521586-128,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,RENTA DEPARTAMENTO 2 RECAMARAS EXCLUSIVO SUMMIT PARK,"$13,500"
1616521689-566,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,RENTA DEPARTAMENTO AMUEBLADO EN EL CAMPANARIO QUERETARO,"$24,000"
1616521669-487,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=2,Departamento en renta Vértice Juriquilla.,"$12,000"
1616521593-140,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento a estrenar en Fray Junipero Serra de 130 mts2! RAHQRO,"$22,000"
1616521770-936,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,Departamento en Renta RID10436,"$14,500"
1616521689-557,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,"Departamento amueblado  en renta en Adamant, Campanario","$13,000"
1616521669-486,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento - Juriquilla,"$22,000"
1616521776-965,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=2,Exclusivo departamento en renta 2 recamaras 2 baños en Centro Sur JF,"$18,000"
1616521634-341,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=1,"DEPARTAMENTO EN RENTA EN KOLORIA, UNA RECAMARA, 1 BAÑO COMPLETO, ALBERCA","$13,500"
1616521641-355,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,"Departamento en Renta, Metrópolis, El Refugio","$15,900"
1616521730-734,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA CERCA DE RESIDENCIAL EL REFUGIO,"$11,000"
1616521730-745,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=2,Hermoso depa amueblado y equipado listo para habitar en Cumbres del Lago JF,"$20,500"
1616521593-139,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=2,DEPARTAMENTO RENTA CENTRO SUR  CON ROOF GARDEN GIMNASIO.,"$16,000"
1616521634-323,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento sin amoblar en Fray Junipero Serra de 2 dormitorios! GOC 19-2058,"$7,500"
1616521794-1049,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/departamento/for-rent/,Departamento En Renta Amueblado Zona Sur Queretaro,"$12,500"
1616521586-112,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=1,RENTA DE DEPARTAMENTO AMUEBLADO NUEVO ZONA CENTRO SUR,"$19,000"
1616521641-363,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"RENTO DEPA EN JURIQUILLA, QUERÉTARO.","$13,500"
1616521788-1008,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=3,"Departamento nuevo se renta  amueblado , incluye  mantenimiento y cuenta  con  amenid...","$20,000"
1616521628-289,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/departamento/for-rent/,Departamento en renta en paseos del bosque 2 recamaras y estudio,"$7,800"
1616521586-111,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,"Departamento amoblado en El Refugio de 3 dormitorios, 122 mts2 y seguridad!","$17,300"
1616521723-725,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,"Departamento en renta en la Reserva el Campanario, c. 170 m2","$25,000"
1616521675-494,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"DEPARTAMENTO EN RENTA EN BIOSFERA TOWERS, JURIQUILLA, AMUEBLADO","$20,000"
1616521757-868,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=3,RENTA DE DEPARTAMENTO EN CENTRO SUR,"$20,000"
1616521628-297,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/departamento/for-rent/,Departamento en Renta en Jurica,"$10,000"
1616521648-385,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/departamento/for-rent/,Departamento a 5 Mn de Antea. 2 Rec con baño. Vestidor. Muy lujoso. Seguridad,"$7,900"
1616521648-377,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=5,RENTA DEPARTAMENTO CENTRO SUR,"$19,500"
1616521612-239,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,RENTA DE DEPARTAMENTO ADAMANT,"$14,900"
1616521669-482,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=5,Exclusivo departamento en piso 10 con vista a la ciudad ALIA SKY LIVING,"$18,000"
1616521612-226,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=2,"Departamento en renta totalmente amueblado, Centro Sur, Qro. OFP 19-217","$23,000"
1616521634-325,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,"Loft en Renta, en Milenio 3a. Sección, Querétaro","$7,500"
1616521709-658,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento - Juriquilla,"$22,000"
1616521770-917,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,RENTA DEPARTAMENTO EN CONDOMINIO EXCELENTES AMENIDADES,"$16,500"
1616521709-667,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Departamento en renta en Cenral Park,"$14,500"
1616521663-454,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento en Renta JURIQUILLA Queretaro LIFE 3 habitaciones y con amenidades,"$19,000"
1616521764-900,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"Departamento Amueblado en  Biosfera Juriquilla, 3 Recamaras, 2.5 Baños, Elevador","$22,000"
1616521757-849,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,"Departamento en renta en Natuur, San José el Alto","$18,100"
1616521730-737,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,"DEPARTAMENTO EN RENTA EN MONTEBELLO TOWERS, MILENIO III","$25,000"
1616521702-633,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,DEPARTAMENTO EN JURIQUILLA,"$20,500"
1616521770-910,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,RENTA DEPARTAMENTO AMUEBLADO SIERRA AZUL,"$16,000"
1616521675-514,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,RENTA PENTHOUSE AMUEBLADO EN JURIQUILLA SANTA FE 4 RECAMARAS,"$100,000"
1616521782-994,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,Departamento en renta El mirador 2 habitaciones JGCC,"$11,500"
1616521689-578,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,DEPARTAMENTO AMUEBLADO EN BIOSFERA QUERETARO,"$19,500"
1616521776-958,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,DEPARTAMENTO en RENTA Amueblado JURIQUILLA  con Terraza Moderno,"$16,900"
1616521737-780,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=6,Renta departamento amueblado  Queretaro central park una recamara estudio,"$15,500"
1616521605-219,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTO CAMPANARIO SIERRA AZUL QUERETARO LOFT,"$15,000"
1616521663-455,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento - Juriquilla,"$28,420"
1616521776-940,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"DEPARTAMENTO en RENTA, PLANTA BAJA, Estupenda Ubicacion y Espacios","$16,500"
1616521751-826,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,Departamento en renta zona de El Mirador OFP 20 2410,"$14,000"
1616521689-569,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,Departamento amueblado y equipado en Renta. Milenio III en 2° piso con 3 recámaras y ...,"$13,000"
1616521709-653,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Fray Junipero departamento en renta de 2 recamaras!,"$17,000"
1616521764-881,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=6,"RENTA DE DEPARTAMENTO EN CENTRAL PARK, 3 ESTACIONAMIENTOS, 2 BAÑOS, 2 RECÁMARAS","$29,000"
1616521605-212,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento Fray Junipero sin amueblar de 130 mts2! RAHQRO,"$22,000"
1616521776-963,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Departamento en renta en el Campanario ELITE,"$23,600"
1616521675-497,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Renta de departamento amueblado TEIDE Campanario,"$29,000"
1616521675-510,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento en renta amueblado biosfera towers juriquilla,"$20,000"
1616521776-939,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,DEPARTAMENTO EN RENTA EN MILENIO III QUERETARO CON GRAN VISTA A LA CAÑADA,"$18,320"
1616521702-612,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,DEPARTAMENTO DE LUJO AMUEBLADO EN RENTA EN CITYVIEW EN LA LOMA DEL CAMPANARIO,"$23,000"
1616521675-504,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,DEPARTAMENTO DE LUJO EN RENTA UBICADO EN JURIQUILLA,"$27,000"
1616521788-1022,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento - Juriquilla,"$20,000"
1616521782-970,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=2,RENTA DEPARTAMENTO EN QUERETARO - CENTRO SUR,"$10,500"
1616521634-327,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,"DEPARTAMENTO EN RENTA, MILENIO III, QUERÉTARO, QRO.","$14,080"
1616521696-582,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Departamento en renta en Juriquilla, Querétaro","$15,000"
1616521794-1029,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,Penthouse en renta amoblado de 3 dormitorios y 246 mts2 en El Milenio III RAHQRO,"$27,000"
1616521702-639,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Se Renta Departamento Amoblado Totalmente de Lujo 1 Recamara y 2 Baños. Jpc,0
