web-scraper-order,web-scraper-start-url,desc_dep,precio_depa,pre
1615701720-15390,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,DEPARTAMENTO en RENTA Amueblado en Juriquilla Queretaro,"$18,000",18000
1615701776-15570,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,RENTA DEPARTAMENTO EN REFUGIO BOJAI,"$14,500",14500
1615701626-15053,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Renta Departamento Adamant Queretaro  Amueblado,"$19,000",19000
1615701626-15067,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Departamento Amueblado en Renta ubicado en Sierra Azul,"$16,500",16500
1615701660-15182,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Renta exclusivo departamento en el Mirador AGT,"$11,500",11500
1615701660-15199,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701694-15311,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamento de 2 recamaras en renta Cantalagua Juriquilla,"$15,000",15000
1615701747-15489,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"RENTO DEPA EN JURIQUILLA, QUERÉTARO.","$12,500",12500
1615701703-15348,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,DEPARTAMENTO EN WISE LIVING JURIQUILLA QUERETARO,"$22,000",22000
1615701668-15221,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en El Mirador sin amueblar de 2 dormitorios! RAHQRO,"$14,000",14000
1615701636-15104,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,DEPARTAMENTO EN RENTA AMUEBLADO EN CAMPANARIO ÉLITE,"$24,000",24000
1615701643-15129,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Departamento Amueblado en Renta Sierra Azul Queretaro,"$16,000",16000
1615701703-15346,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"Estrene departamento de lujo en Venta o Renta, amueblado en Juriquilla Querétaro","$17,000",17000
1615701676-15258,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"Departamento en Renta en Vértice, Juriquilla","$12,500",12500
1615701676-15245,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Departamento en Juriquilla de 91 mts2 y 2 dormitorios! RAHQRO 19-2448,"$25,000",25000
1615701626-15059,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Departamento en renta en El Campanario de 2 dormitorios y 2 baños completos! RAH,"$25,000",25000
1615701685-15264,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Departamento Amueblado en Renta  Juriquilla - Cercano a Fresko y UVM,"$11,500",11500
1615701676-15256,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Departamento en Renta - Juriquilla - Queretaro,"$18,000",18000
1615701652-15166,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,"Depa a estrenar con excelentes acabados, amenidades y seguridad en El Mirador JF","$11,500",11500
1615701776-15578,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,DEPARTAMENTO - ALTERRA EL REFUGIO,"$12,000",12000
1615701720-15391,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Fray Junipero Serra departamento a estrenar de 2 recamaras!,"$17,000",17000
1615701652-15152,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitacione JGCC,"$11,500",11500
1615701747-15491,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamentos en Renta en Real De Juriquilla,"$18,500",18500
1615701694-15294,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"En renta departamento amueblado en Juriquilla, Querétaro","$18,000",18000
1615701747-15480,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento Juriquilla Ateliere 4 recamaras,"$14,000",14000
1615701668-15217,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Renta tu departamento a estrenar ubicado en el piso 6 en El Mirador JF,"$12,000",12000
1615701636-15087,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Departamento amoblado en El Campanario de 40 mts2! RAHQRO,null,null
1615701668-15208,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701776-15571,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,"DEPARTAMENTO EN RENTA DE 3 RECÁMARAS, EN RESIDENCIAL EL REFUGIO","$16,000",16000
1615701652-15153,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701636-15103,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Departamento en Renta. El Campanario. FVR,"$20,500",20500
1615701660-15184,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones AVH,"$11,500",11500
1615701676-15241,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Renta de Departamento Amueblado en Biosfera Juriquilla 2 recamaras con Balcón,"$18,000",18000
1615701776-15569,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Se renta departamento amueblado de 3 recámaras en El Refugio. 20-3247,"$23,000",23000
1615701626-15057,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Renta Departamento Amueblado en Adamant Queretaro.,"$18,000",18000
1615701738-15444,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,"DEPARTAMENTO EN RENTA EN WISE LIVING JURIQUILLA, EXCELENTE UBICACIÓN","$21,000",21000
1615701766-15530,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"Renta de Departamento, Juriquilla, Querétaro","$12,700",12700
1615701766-15553,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,RENTA DEPARTAMENTO EN JURIQUILLA SANTA FE JACUZZI,"$12,500",12500
1615701676-15244,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"RENTA DE DEPARTAMENTO EN WISE LIVING, JURIQUILLA","$24,500",24500
1615701694-15304,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"DEPARTAMENTO en RENTA, Planta Baja, Estupenda Ubicacion y Espacios","$16,500",16500
1615701713-15369,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento en Renta - Juriquilla - Queretaro,"$18,000",18000
1615701720-15382,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento - Juriquilla,"$22,000",22000
1615701720-15404,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento - Juriquilla,"$24,000",24000
1615701729-15430,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,"Precioso Departamento en Renta en La Loma, 2 Recamaras, 2 Baños, Campo Deportivo","$15,000",15000
1615701756-15504,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,DEPARTAMENTO EN RENTA EN JURIQUILLA DESARROLLO HANDIKO,"$18,000",18000
1615701694-15306,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,RENTA DEPARTAMENTOS - ALTOS JURIQUILLA- QUERETARO,"$16,500",16500
1615701694-15313,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"Renta PH amueblado en fraccionamiento hermoso, seguro y tranquilo JF","$25,500",25500
1615701694-15296,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"Departamento en Renta en Habitarea, Santa Fe Juriquilla. (Con o sin muebles)","$15,000",15000
1615701636-15101,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,RENTA DE DEPARTAMENTO ADAMANT,"$16,500",16500
1615701636-15082,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,"Departamento de lujo amueblado en renta El Campanario, OFP 20 245","$17,500",17500
1615701660-15186,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta EL Mirador 2 habitaciones JGCC,"$11,500",11500
1615701766-15541,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"DEPARTAMENTO AMUEBLADO EN RENTA EN WISE LIVING JURIQUILLA, QRO. GPS INMOBILIARIA","$24,000",24000
1615701668-15224,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en Renta en Avenida Residencial del Parque 201961 JL,"$12,500",12500
1615701676-15257,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"DEPARTAMENTO EN RENTA EN WISE LIVING JURIQUILLA, EXCELENTE UBICACIÓN","$21,000",21000
1615701713-15366,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento a estrenar en Fray Junipero Serra sin amueblar! RAHQRO,"$22,000",22000
1615701703-15335,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento de 3 recámaras  en renta Atelier,"$16,000",16000
1615701756-15518,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento - Juriquilla,"$11,000",11000
1615701685-15266,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,"Se Renta Depa Amueblado en Santa Fe de Juriquilla 2 Recamaras, Posee Alberca YCC","$15,000",15000
1615701685-15274,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,"DEPARTAMENTO EN RENTA EN REAL DE JURIQUILLA, AMUEBLADO","$17,500",17500
1615701747-15487,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Renta/Departamento/Biosfera towers,"$17,500",17500
1615701713-15378,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,RENTO DEPA EN JURIQUILLA QUERÉTARO,"$20,000",20000
1615701626-15075,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTO CAMPANARIO SIERRA AZUL QUERETARO LOFT,"$15,000",15000
1615701676-15232,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"Hermoso departamento amueblado en Querétaro, Juriquilla","$21,000",21000
1615701676-15249,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,RENTA DE DEPARTAMENTO EN HANDIKO JURIQUILLA,"$20,000",20000
1615701766-15554,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"Departamento en Renta amueblado, zona  Juriquilla, Qro. Qro.","$10,800",10800
1615701643-15123,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,RENTA DE DEPARTAMENTO EN EL CAMPANARIO 3 RECÁMARAS 2 BAÑOS BALCÓN,"$19,500",19500
1615701729-15409,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Apartment - Juriquilla,"$26,000",26000
1615701776-15577,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Renta departamento Refugio,"$12,500",12500
1615701720-15386,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,"Juriquilla, Departamento en Planta Baja en Condominio Privado - Renta","$9,500",9500
1615701729-15438,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,RENTA DE 2 DEPARTAMENTOS EN JURIQUILLA TOWERS UBICADOS EN EL PISO 9 Y 11,"$27,100",27100
1615701685-15262,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Renta de Departamento amueblado en nautico Juriquilla con vista al lago,"$22,000",22000
1615701738-15446,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,BONITO DEPARTAMENTO EN DESARROLLO EXCLUSIVO AUTOSUSTENTABLE JOY JURIQUILLA,"$28,000",28000
1615701776-15566,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,"Departamento Lujoso, Amoblado, Amplio, Amenidades y Segura!","$15,500",15500
1615701685-15275,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,"DEPARTAMENTO EN RENTA EN JURIQUILLA TOWERS, JURIQUILLA SANTA FE","$25,000",25000
1615701756-15500,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,DEPARTAMENTO AMUEBLADO EN RENTA EN JURIQUILLA DESARROLLO HANDIKO,"$22,500",22500
1615701652-15146,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,"El Mirador, lindo departamento a estrenar en renta. FVR","$14,000",14000
1615701643-15124,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,VENTA DEPARTAMENTO SIERRA AZUL,"$28,500",28500
1615701756-15501,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Departamento en renta en Juriquilla, Querétaro","$15,000",15000
1615701756-15516,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento en fray junipero serra de 2 dormitorios y seguridad! Goc,"$7,500",7500
1615701747-15473,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"Departamento en Renta, en Juriquilla, Querétaro","$17,000",17000
1615701747-15474,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"RENTA DE DEPARTAMENTO EN JURIQUILLA BIOSFERA $19,500","$19,500",19500
1615701785-15607,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Renta departamento Refugio,"$12,500",12500
1615701756-15499,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"DEPARTAMENTO EN RENTA EN REAL DE JURIQUILLA, AMUEBLADO","$14,000",14000
1615701785-15604,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,SE RENTA DEPARTAMENTO EN ALTERRA TOWERS,"$12,500",12500
1615701685-15260,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Departamento en la loma,"$19,000",19000
1615701738-15441,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,"Departamento en Renta, en Juriquilla, Querétaro","$16,000",16000
1615701668-15214,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701626-15056,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,DEPARTAMENTO EN RENTA EN CAMPANARIO ÉLITE,"$18,000",18000
1615701756-15528,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,RENTA DE DEPARTAMENTO EN BIOSFERA TOWERS JURIQUILLA,"$17,000",17000
1615701626-15062,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Departamento en Renta en El Campanario de 1 Dormitorio y 1 Baño! Rahqro,"$19,000",19000
1615701776-15563,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,DEPARTAMENTO EN VENTA EN BOJAI EL REFUGIO,"$14,000",14000
1615701668-15204,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta El Mirador 1 habitación AVH,"$6,500",6500
1615701676-15234,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,DEPARTAMENTO EN RENTA AMUEBLADO EN JURIQUILLA TOWERS,"$26,000",26000
1615701636-15092,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Departamento exclusivo amueblado en El Campanario de 40 mts2! RCS,"$20,500",20500
1615701643-15130,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA EN SIERRA AZUL CON VISTA A LA CIUDAD CAMPANARIO QUERETARO,"$23,890",23890
1615701756-15509,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento en Altos de Juriquilla con cocina equipada RAHQRO,"$14,000",14000
1615701776-15575,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,HERMOSO DEPARTAMENTO AMUEBLADO EN RENTA EN RESIDENCIAL EL REFUGIO !!,"$19,000",19000
1615701626-15070,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,DEPARTAMENTO NUEVO SIN AMUEBLAR EN CITY VIEW CON EXCELENTE VISTA A LA CIUDAD,"$18,000",18000
