web-scraper-order,web-scraper-start-url,titulo,precio,metros
1620529900-13191,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-3.html,"Gran Terreno en Cumbres del Lago - 270 m², Único - Para Hacer Tu Nuevo Hogar.","1,475,000",270
1620529852-13060,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-8.html,"Se Vende Terreno Plano en Cumbres del Lago, 279 m² en Hermosa Calle, Ganelo!","1,350,000",279
1620530079-13561,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Terreno en Venta Lomas del Campanario Norte El Campanario Qu,"3,088,197",294
1620530359-14268,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-10.html,Terreno en Venta en Biogrand Juriquilla,"658,755",146
1620529844-13039,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-9.html,"Vendo Terreno Plano de 180 m² en La Condesa Juriquilla, de Oportunidad!","1,100,000",180
1620529951-13264,https://www.inmuebles24.com/terrenos-en-venta-en-centro-sur-pagina-1.html,Terreno en Venta Centro Sur,"3,426,114",357
1620530237-13971,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-23.html,Venta de Terreno Residencial en Colinas de Juriquilla Querétaro 246 m²,"1,259,000",246
1620530432-14438,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-3.html,Terreno en Venta en Real de Juriquilla,"905,000",300
1620530162-13768,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-1.html,Venta Terreno Milenio III,"10,080,000",2520
1620530079-13576,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Frente a Área Verde con Lago (833 M²),"11,240,196",833
1620530229-13952,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-24.html,Hermoso Terreno de 306 m² - en Grand Juriquilla - Plano - Ganelo,"1,150,000",306
1620530177-13807,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-30.html,"Vendo Terreno de 151 m² en Preserve Juriquilla, 8x19, Listo","664,000",152
1620529861-13099,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-7.html,Terreno en Venta Cumbres del Lago,"2,077,684",253
1620529927-13245,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-1.html,"Se Vende Terreno Plano en Cumbres del Lago, 279 m² en Hermosa","1,350,000",279
1620530237-13959,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-23.html,Lote Residencial de 253 m² en Lago Juriquilla,"2,355,144",253
1620529829-13002,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-11.html,Terreno en Venta en Juriquilla Queretaro,"1,832,000",253
1620530054-13530,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Terreno en Venta en El Campanario,"10,000,000",849
1620530350-14253,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-11.html,Excelente Terreno en Juriquilla Hermosas Amenidades y Lago,"1,825,000",260
1620530419-14419,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-4.html,Lote Residencial en Venta en Balcones de Juriquilla Queretaro,"6,113,547",719
1620529852-13065,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-8.html,"Terreno Plano de 292 m² en Cumbres del Lago, Hermosa Calle, Único!","1,470,000",292
1620530308-14166,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-15.html,Terreno - Juriquilla,"18,989,300",3452
1620530185-13823,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-29.html,Precioso Terreno de 201 m² en Bio Grand Juriquilla - Plano y de Oportunidad!,"924,600",201
1620530119-13637,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-6.html,Macrolote en Venta con Permiso Para Construir 16 Deptos. en,"9,337,500",2075
1620529927-13234,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-1.html,"Terreno en Venta, Cumbres del Lago Juriquilla","2,188,560",397
1620530257-14009,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-21.html,Terreno en Venta en Juriquilla,"1,500,000",280
1620530273-14056,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-19.html,Terreno en Venta en Juriquilla,"1,950,000",525
1620530194-13846,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-28.html,Terreno Campestre,"3,300,000",608
1620530144-13721,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-3.html,Terreno Plano en Home Coto Club en Milenio III,"8,500",252
1620530054-13522,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Venta Terrenos - El Campanario Residencial & Golf - Que,"8,100,000",788
1620529861-13088,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-7.html,"Oportunidad - Terreno de 270 m² en Cumbres del Lago, Único!","1,450,000",270
1620530054-13529,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Terreno en Venta en Hacienda El Campanario,"11,468,000",1113
1620530037-13484,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-6.html,Venta Terreno en El Campanario con Vista Al Lago y Campo de Golf,"18,522",1270
1620530177-13794,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-30.html,Lote Residencial Premium en Venta en Juriquilla,"6,031,770",709
1620530282-14097,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-18.html,Terreno en Venta en Bio Grand Juriquilla,"750,000",165
1620529820-12961,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-12.html,Terreno en Venta en Cumbres del Lago,"1,806,680",291
1620529878-13142,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-5.html,Venta Terreno Cumbres del Lago Juriquilla,"3,132,000",540
1620530460-14490,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-1.html,Terreno en Venta en Juriquilla,"1,150,000",305
1620530012-13397,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-9.html,Venta Terreno en Lomas del Campanario Norte,"2,815,000",270
1620530369-14300,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-9.html,Precioso Terreno de 201 m² en Bio Grand Juriquilla - Plano y de Oportunidad!,"924,600",201
1620530282-14091,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-18.html,"Se Venta Terreno Plano en Grand Juriquilla, 300 m² - Alberca, Seguridad","990,000",301
1620529913-13220,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,"De Oportunidad! Terreno en Cumbres del Lago de 280 m², Ganelo!","1,100,000",280
1620530387-14349,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-7.html,"Se Vende Terreno en San Isidro Juriquilla, 144.5 m², Privada","578,000",144
1620529868-13113,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-6.html,"Se Vende Terreno en Cumbres del Lago, 270 m², Descendente, P","1,170,000",271
1620530484-14524,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,"Terreno en Venta La Espiga, Querétaro","2,204,827",331
1620530396-14367,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-6.html,Terreno Habitacional en Venta en Juriquilla,"1,404,000",null
1620529890-13173,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-4.html,"Terreno Plano en La Condesa Juriquilla, 180 m², de Oportunidad!","1,182,216",180
1620530257-14011,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-21.html,Terreno en Venta Juriquilla Grand Juriquilla Queretaro,"1,221,000",330
1620530484-14537,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,Oportunidad Venta de Terreno en El Refugio,"1,400,000",214
1620530046-13507,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,Terreno en El Campanario de 653 M²! Rcs 20 - 2039,"6,900,000",653
1620529978-13328,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-3.html,Macrolote Mixto Antea Corredor Urbano,"93,373,050",5
1620530012-13394,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-9.html,Terreno Venta El Campanario Santo Domingo,"13,650,000",1265
1620529978-13314,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-3.html,Venta Terreno Mixto,"35,000,000",5755
1620530475-14508,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-residencial-el-refugio-pagina-2.html,Terreno en Venta en Zona Residencial Cerca de Fray Junipero Serra,"2,200,000",270
1620529844-13049,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-9.html,"Se Vende Terreno de 190 m² en La Condesa Juriquilla, Único!","1,250,000",190
1620530328-14200,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-13.html,Terreno con Vista Panoramica en Zona Residencial Juriquilla,"2,360,117",376
1620529878-13144,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-5.html,Terreno en Venta en Cumbres del Lago,"1,500,000",279
1620530317-14184,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-14.html,"Se Vende Hermoso Terreno Plano de 164 m² en San Isidro Juriquilla, Ganelo!","687,750",164
1620530340-14236,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-12.html,Terreno en Esquina en Venta Juriquilla Tabachines Queretaro,"2,200,000",542
1620530265-14046,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-20.html,Terreno en Venta Juriquilla Preserve Queretaro,"775,131",168
1620530407-14405,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-5.html,"Hermoso Terreno de 265 m² en Grand Juriquilla, Plano y de Oportunidad.","936,000",265
1620529868-13118,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-6.html,"Se Vende Terreno de 270 m² en Cumbres del Lago Juriquilla, Descendente, Ganelo!","1,250,000",270
1620530135-13698,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-4.html,"En Venta Terreno en Milenio III - 136 m², con La Mejor Plusvalía de Querétaro.","1,070,000",136
1620530328-14211,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-13.html,Terreno en Venta Juriquilla,"557,619",136
1620530054-13520,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,"Terreno Residencial El Campanario Querétaro Superficie 1,408.35 m²","17,000,000",1408
1620530220-13925,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-25.html,Venta de Terreno Comercial de 1500 m² - H4s - Lomas del Risco Juriquilla - Ganelo,"4,400,000",1500
1620529861-13096,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-7.html,"Se Vende Terreno en Altos Juriquilla de 200 m², Inigualable Atmósfera y Confort","1,203,540",200
1620530460-14504,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-1.html,T073 Excelente Ubicación y Precio Vta Terreno Juriquilla Campestre,"1,016,000",260
1620530291-14112,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-17.html,"Precioso Terreno de 302.51 en Campestre Juriquilla, Libre de","1,100,000",302
1620530419-14414,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-4.html,Terreno - Juriquilla,"1,240,200",180
1620529978-13319,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-3.html,Venta de Terreno con Casa en Jurica Queretaro,"5,600,000",1000
1620530444-14467,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-2.html,Magnifico Terreno en Juriquilla Esquina Frente a Parque - Alberca - Seguridad - Lago,"1,550,000",235
1620530135-13686,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-4.html,"Se Vende Terreno en Milenio III - 224 m², con La Mejor Plusv","1,650,000",224
1620530369-14305,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-9.html,"En Venta Terreno en San Isidro de Juriquilla, 144 m² - 8x18","670,000",144
1620530282-14092,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-18.html,"Vive en Zona Más Bonita y Exclusiva de Juriquilla, Terreno de 1000 M²! Jgj","5,250,000",1000
1620530102-13617,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-el-mirador-ciudad-de-queretaro.html,Terreno Residencial en El Mirador Qro. Cmc #20 - 1645,"710,899",162
1620530202-13875,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-27.html,Terreno en Venta en Campestre Juriquilla,"1,662,600",333
1620529861-13091,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-7.html,"Hermoso Terreno de 300 m² en Cumbres del Lago, Primera Etapa, Único en Su Tipo.","1,550,000",300
1620530248-13996,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-22.html,Juriquilla Terrenos Para Vivienda Vertical,"25,200,000",3150
1620530359-14291,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-10.html,"Terreno Habitacional con Amenidades, Juriquilla. Venta","1,936,606",325
1620530063-13550,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Terreno en Venta La Capilla Lote 7,"11,500,000",1277
1620530419-14421,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-4.html,Terreno en Venta en Juriquilla,"1,020,000",300
1620530378-14334,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-8.html,"Estupendo Terreno en Juriquilla Bio Grand de 164.49 m², Para","674,400",164
1620529829-12999,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-11.html,Terreno Venta Cumbres del Lago,"7,000,000",1000
1620530093-13597,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Terreno en Venta El Campanario Queretaro,"7,650,000",700
1620530432-14450,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-3.html,Terreno Residencial con Vista Panorámica en Zona Residencial Juriquilla,"1,704,515",229
1620530378-14324,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-8.html,"En Venta Terreno Plano en Grand Juriquilla, 233.97 m² - Alberca, Seguridad.","818,895",233
1620529820-12966,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-12.html,Venta Terreno Cumbres de Juriquilla,"1,365,000",250
1620530012-13404,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-9.html,Terreno en Venta en El Campanario Queretaro Rtv - Ae,"8,812,969",801
1620529900-13187,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-3.html,"¡Terreno en Venta en Cumbres del Lago Juriquilla, Zona Exclusiva Residencial!","1,490,000",282
1620530229-13948,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-24.html,Terreno - Juriquilla,"1,800,000",250
1620529996-13372,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-1.html,Increíble Terreno en Paseo Jurica Querétaro,"10,500,000",2220
1620530220-13921,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-25.html,"Terreno en Valle de Juriquilla, Amenidades Increibles","2,067,000",300
1620529951-13273,https://www.inmuebles24.com/terrenos-en-venta-en-centro-sur-pagina-1.html,"Terreno Comercial en Venta, La Alhabra, Centro Sur","13,300,000",1668
1620529913-13213,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,"Gran Terreno, Cumbres del Lago, Juriquilla","4,500",279
1620530378-14320,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-8.html,Terreno en Venta en Provincia Juriquilla,"4,000",1000
1620530185-13818,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-29.html,"Precioso Terreno de 386 m² en Grand Juriquilla, Plano y de o","1,450,000",386
1620530029-13450,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-7.html,Terreno - Fraccionamiento El Campanario,"8,300,000",800
1620529900-13177,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-3.html,Terreno Venta La Cumbre Juriquilla,"1,679,244",273
1620530021-13436,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-8.html,"Excelente Terreno en Venta El Campanario, Querétaro","9,484,200",790
1620530210-13898,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-26.html,Terreno Habitacional Desde 314 m² en San Isidro Juriquilla,"1,554,349",314
1620529913-13211,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,"En Venta Terreno en La Condesa Juriquilla de 187 m², Para Hacer Tu Nuevo Hogar!","1,199,000",187
1620530432-14453,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-3.html,Remate de Terreno por El Propietario en Balcones de Juriquilla,"4,900,000",772
1620529852-13057,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-8.html,Juriquilla Cumbres del Lago Terreno en Venta Esquina,"2,340,000",391
1620529978-13317,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-3.html,Macrolote Mixto Antea Corredor Urbano,"90,370,095",5
1620530119-13650,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-6.html,Se Vende Terreno Comercial en Milenio III - de 242 m² - Aten,"2,500,000",242
